Trial 1,2.9894339447196216,1.0304750550744757,HDF5,Dataset Write Time,Dataset Read Time
Trial 2,2.820445933650717,1.1511302640201393,,,
Trial 3,2.819524006440588,1.0247438449368929,,,
Trial 4,2.8829102074041657,0.9899684978904588,,,
Trial 5,2.808288841720241,0.988588856557726,,,
,,,Average,2.832792247303928,1.0386078658513043
