Trial 1,7.6431354231942805,0.2923786566952913,CSV,Dataset Write Time,Dataset Read Time
Trial 2,8.089947701989786,0.2897092929003975,,,
Trial 3,7.92717909294538,0.290153484769462,,,
Trial 4,8.403032885468065,0.2904883698136018,,,
Trial 5,8.003072927152743,0.2907538161025513,,,
,,,Average,8.105808151888994,0.29027624089650317
